9.9681 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
10.6781 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F64D19BC70>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F64D19BC10>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F64D19BA60>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F64D70C700>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=8, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.6782 	EXP 	window1: mouseVisible = True
10.6783 	EXP 	window1: backgroundImage = ''
10.6783 	EXP 	window1: backgroundFit = 'none'
10.6804 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.6805 	EXP 	window1: recordFrameIntervals = False
10.7471 	EXP 	window1: recordFrameIntervals = True
10.8237 	EXP 	Screen (0) actual frame rate measured at 142.58Hz
10.8237 	EXP 	window1: recordFrameIntervals = False
10.8239 	EXP 	window1: mouseVisible = False
14.0349 	EXP 	ConstellationsNAI23: status = STARTED
14.0354 	EXP 	window1: mouseVisible = True
14.6353 	EXP 	Created instruction1_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='stimuli/intro0.PNG', interpolate=True, mask=None, maskParams=None, name='instruction1_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.3, 1.6]), texRes=128.0, units='norm', win=Window(...))
14.6354 	EXP 	window1: mouseVisible = True
14.6356 	EXP 	window1: mouseVisible = True
